"country","countrycode","year","year_quarter","quarter","Capital","Capital_Loosen","Capital_Tighten","LStan","LStan_Loosen","LStan_Tighten","RR","RR_Loosen","RR_Tighten","capitalrequirement","capitalrequirement_Loosen","capitalrequirement_Tighten","ccb","ccb_Loosen","ccb_Tighten","dsr","dsr_Loosen","dsr_Tighten","dti","dti_Loosen","dti_Tighten","lendingcriteria","lendingcriteria_Loosen","lendingcriteria_Tighten","leveragelimit","leveragelimit_Loosen","leveragelimit_Tighten","lti","lti_Loosen","lti_Tighten","ltv","ltv_Loosen","ltv_Tighten","profitdistribution","profitdistribution_Loosen","profitdistribution_Tighten","provisions","provisions_Loosen","provisions_Tighten","riskweights","riskweights_Loosen","riskweights_Tighten","underwritingstandards","underwritingstandards_Loosen","underwritingstandards_Tighten","bis_code_nat_reporting","any_election","executive_election","mapp","mipp","mof","gini_net","gini_market","redist","share1","polity2","uds_mean","finstress_qt_mean","execrlc","fiscal_trans_gfs","cbi","cbi_weighted","bis_housing_change","bis_credit_non_finance","bis_credit_change","gdp_growth","inflation","gini","domestic_credit","gdp_per_capita","capital_to_assets","domestic_credit_change","gdp_growth_lag_1","inflation_lag_1","gini_lag_1","domestic_credit_lag_1","gdp_per_capita_lag_1","polconiii","polconv","cb_policy_rate","cb_policy_rate_change","ex_regime","cumsum_capital","any_election_4qt","executive_election_4qt","any_election_4qt_after","executive_election_4qt_after","any_tighten","any_loosen","cumsum_any_tighten","lag_cumsum_any_tighten","lag_bis_credit_change"
"Austria","AUT",2012,2012.1,1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT",0,0,2,2,4,NA,NA,NA,NA,10,1.5776567693339,NA,3,50,NA,NA,7.95,236.3,2.33867475097445,0.757314345720772,2.48567508675541,30.48,NA,44154.0088845317,7.7701136425421,NA,2.80799993211767,3.26693891157701,30.8,NA,44022.3952746168,0.437666833400726,0.739926218986511,0.75,-25,NA,NA,0,0,0,0,0,1,1,1,-0.635862653666808
"Austria","AUT",2012,2012.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT",0,0,2,2,4,NA,NA,NA,NA,10,1.5776567693339,NA,3,50,NA,NA,13.04,241.1,4.0120793787748,0.757314345720772,2.48567508675541,30.48,NA,44154.0088845317,7.7701136425421,NA,2.80799993211767,3.26693891157701,30.8,NA,44022.3952746168,0.437666833400726,0.739926218986511,0.75,-25,NA,NA,0,0,0,0,0,0,1,1,2.33867475097445
"Austria","AUT",2012,2012.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT",0,0,2,2,4,NA,NA,NA,NA,10,1.5776567693339,NA,3,50,NA,NA,9.32,239.9,2.4338172502135,0.757314345720772,2.48567508675541,30.48,NA,44154.0088845317,7.7701136425421,NA,2.80799993211767,3.26693891157701,30.8,NA,44022.3952746168,0.437666833400726,0.739926218986511,0.75,-25,NA,NA,0,0,0,0,0,0,1,1,4.0120793787748
"Austria","AUT",2012,2012.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT",0,0,2,2,4,NA,NA,NA,NA,10,1.5776567693339,NA,3,50,NA,NA,8.44,238.2,1.62116040955631,0.757314345720772,2.48567508675541,30.48,NA,44154.0088845317,7.7701136425421,NA,2.80799993211767,3.26693891157701,30.8,NA,44022.3952746168,0.437666833400726,0.739926218986511,0.75,-25,NA,NA,0,0,0,0,0,0,1,1,2.4338172502135
"Austria","AUT",2013,2013.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT",0,0,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,50,NA,NA,2.3,238.1,0.761743546339392,0.321250821811844,2.00015749271516,NA,NA,44037.8743203603,7.98594015412431,NA,0.757314345720772,2.48567508675541,30.48,NA,44154.0088845317,NA,NA,0.25,-66.6666666666667,NA,NA,0,0,0,0,0,0,1,1,1.62116040955631
"Austria","AUT",2013,2013.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT",0,0,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,50,NA,NA,2.78,236.4,-1.94939858979676,0.321250821811844,2.00015749271516,NA,NA,44037.8743203603,7.98594015412431,NA,0.757314345720772,2.48567508675541,30.48,NA,44154.0088845317,NA,NA,0.25,-66.6666666666667,NA,NA,0,0,0,0,0,0,1,1,0.761743546339392
"Austria","AUT",2013,2013.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT",0,0,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,50,NA,NA,2.84,236.9,-1.25052105043768,0.321250821811844,2.00015749271516,NA,NA,44037.8743203603,7.98594015412431,NA,0.757314345720772,2.48567508675541,30.48,NA,44154.0088845317,NA,NA,0.25,-66.6666666666667,NA,NA,0,0,0,0,0,0,1,1,-1.94939858979676
"Austria","AUT",2013,2013.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT",0,0,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,50,NA,NA,2.52,236.2,-0.839630562552477,0.321250821811844,2.00015749271516,NA,NA,44037.8743203603,7.98594015412431,NA,0.757314345720772,2.48567508675541,30.48,NA,44154.0088845317,NA,NA,0.25,-66.6666666666667,NA,NA,0,0,0,0,0,0,1,1,-1.25052105043768
"Austria","AUT",2014,2014.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT",0,0,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,2.48,235.4,-1.13397732045359,0.353471065680438,1.60580560488029,NA,NA,43908.127135775,6.81019318243073,NA,0.321250821811844,2.00015749271516,NA,NA,44037.8743203603,NA,NA,0.05,-80,NA,NA,0,0,0,0,0,0,1,1,-0.839630562552477
"Austria","AUT",2014,2014.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT",0,0,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,239,1.09983079526227,0.353471065680438,1.60580560488029,NA,NA,43908.127135775,6.81019318243073,NA,0.321250821811844,2.00015749271516,NA,NA,44037.8743203603,NA,NA,0.05,-80,NA,NA,0,0,0,0,0,0,1,1,-1.13397732045359
"Austria","AUT",2014,2014.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT",0,0,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0.73,238.7,0.759814267623463,0.353471065680438,1.60580560488029,NA,NA,43908.127135775,6.81019318243073,NA,0.321250821811844,2.00015749271516,NA,NA,44037.8743203603,NA,NA,0.05,-80,NA,NA,0,0,0,0,0,0,1,1,1.09983079526227
"Austria","AUT",2014,2014.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT",0,0,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,243.5,3.09060118543608,0.353471065680438,1.60580560488029,NA,NA,43908.127135775,6.81019318243073,NA,0.321250821811844,2.00015749271516,NA,NA,44037.8743203603,NA,NA,0.05,-80,NA,NA,0,0,0,0,0,0,1,1,0.759814267623463
"Belgium","BEL",2000,2000.1,1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,29.0088672637939,34.0856628417969,14.8942260742188,7.73491477966309,10,1.42456096754573,NA,1,NA,0.86,0.869,NA,260.1,-0.800915331807767,3.63381720812023,2.54463962987057,NA,NA,36901.2431834789,2.8,NA,3.56304003578043,1.11842105263156,NA,NA,35693.7966060007,0.719999969005585,0.894320011138916,4.75,58.3333333333333,1,NA,0,0,0,0,0,1,0,0,0.273437499999996
"Belgium","BEL",2000,2000.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,29.0088672637939,34.0856628417969,14.8942260742188,7.73491477966309,10,1.42456096754573,NA,1,NA,0.86,0.869,NA,258.8,-0.538047655649492,3.63381720812023,2.54463962987057,NA,NA,36901.2431834789,2.8,NA,3.56304003578043,1.11842105263156,NA,NA,35693.7966060007,0.719999969005585,0.894320011138916,4.75,58.3333333333333,1,NA,0,0,0,0,0,0,0,0,-0.800915331807767
"Belgium","BEL",2000,2000.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,29.0088672637939,34.0856628417969,14.8942260742188,7.73491477966309,10,1.42456096754573,NA,1,NA,0.86,0.869,NA,261,-0.0765696784073463,3.63381720812023,2.54463962987057,NA,NA,36901.2431834789,2.8,NA,3.56304003578043,1.11842105263156,NA,NA,35693.7966060007,0.719999969005585,0.894320011138916,4.75,58.3333333333333,1,NA,0,0,0,0,0,0,0,0,-0.538047655649492
"Belgium","BEL",2000,2000.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,29.0088672637939,34.0856628417969,14.8942260742188,7.73491477966309,10,1.42456096754573,NA,1,NA,0.86,0.869,NA,260.5,1.48032723022984,3.63381720812023,2.54463962987057,NA,NA,36901.2431834789,2.8,NA,3.56304003578043,1.11842105263156,NA,NA,35693.7966060007,0.719999969005585,0.894320011138916,4.75,58.3333333333333,1,NA,0,0,0,0,0,0,0,0,-0.0765696784073463
"Belgium","BEL",2001,2001.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,27.9566631317139,33.9316482543945,17.6088848114014,8.23172473907471,10,1.40443765281729,NA,1,NA,0.86,0.869,NA,263.2,1.19184928873509,0.811463997377572,2.47444483609446,NA,NA,37072.9510994392,2.7,NA,3.63381720812023,2.54463962987057,NA,NA,36901.2431834789,0.719999969005585,0.894320011138916,3.25,-31.5789473684211,1,NA,0,0,0,0,0,0,0,0,1.48032723022984
"Belgium","BEL",2001,2001.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,27.9566631317139,33.9316482543945,17.6088848114014,8.23172473907471,10,1.40443765281729,NA,1,NA,0.86,0.869,NA,266,2.78207109737248,0.811463997377572,2.47444483609446,NA,NA,37072.9510994392,2.7,NA,3.63381720812023,2.54463962987057,NA,NA,36901.2431834789,0.719999969005585,0.894320011138916,3.25,-31.5789473684211,1,NA,0,0,0,0,0,0,0,0,1.19184928873509
"Belgium","BEL",2001,2001.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,27.9566631317139,33.9316482543945,17.6088848114014,8.23172473907471,10,1.40443765281729,NA,1,NA,0.86,0.869,NA,268.4,2.83524904214558,0.811463997377572,2.47444483609446,NA,NA,37072.9510994392,2.7,NA,3.63381720812023,2.54463962987057,NA,NA,36901.2431834789,0.719999969005585,0.894320011138916,3.25,-31.5789473684211,1,NA,0,0,0,0,0,0,0,0,2.78207109737248
"Belgium","BEL",2001,2001.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,27.9566631317139,33.9316482543945,17.6088848114014,8.23172473907471,10,1.40443765281729,NA,1,NA,0.86,0.869,NA,266.4,2.26487523992322,0.811463997377572,2.47444483609446,NA,NA,37072.9510994392,2.7,NA,3.63381720812023,2.54463962987057,NA,NA,36901.2431834789,0.719999969005585,0.894320011138916,3.25,-31.5789473684211,1,NA,0,0,0,0,0,0,0,0,2.83524904214558
"Belgium","BEL",2002,2002.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,27.0176239013672,33.1396102905273,18.4733200073242,7.94960927963257,10,1.99308139629514,NA,1,NA,0.86,0.869,NA,265.7,0.949848024316109,1.78045214903302,1.64190056870292,NA,NA,37564.2504217856,3,NA,0.811463997377572,2.47444483609446,NA,NA,37072.9510994392,0.719999969005585,0.894320011138916,2.75,-15.3846153846154,1,NA,0,0,0,0,0,0,0,0,2.26487523992322
"Belgium","BEL",2002,2002.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,27.0176239013672,33.1396102905273,18.4733200073242,7.94960927963257,10,1.99308139629514,NA,1,NA,0.86,0.869,NA,265,-0.37593984962406,1.78045214903302,1.64190056870292,NA,NA,37564.2504217856,3,NA,0.811463997377572,2.47444483609446,NA,NA,37072.9510994392,0.719999969005585,0.894320011138916,2.75,-15.3846153846154,1,NA,0,0,0,0,0,0,0,0,0.949848024316109
"Belgium","BEL",2002,2002.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,27.0176239013672,33.1396102905273,18.4733200073242,7.94960927963257,10,1.99308139629514,NA,1,NA,0.86,0.869,NA,265.4,-1.1177347242921,1.78045214903302,1.64190056870292,NA,NA,37564.2504217856,3,NA,0.811463997377572,2.47444483609446,NA,NA,37072.9510994392,0.719999969005585,0.894320011138916,2.75,-15.3846153846154,1,NA,1,0,0,0,0,0,0,0,-0.37593984962406
"Belgium","BEL",2002,2002.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,27.0176239013672,33.1396102905273,18.4733200073242,7.94960927963257,10,1.99308139629514,NA,1,NA,0.86,0.869,NA,262.8,-1.35135135135134,1.78045214903302,1.64190056870292,NA,NA,37564.2504217856,3,NA,0.811463997377572,2.47444483609446,NA,NA,37072.9510994392,0.719999969005585,0.894320011138916,2.75,-15.3846153846154,1,NA,1,0,0,0,0,0,0,0,-1.1177347242921
"Belgium","BEL",2003,2003.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,26.0785846710205,32.3475685119629,19.3800773620605,7.67452001571655,10,1.98824664131008,0.436978858259019,1,66.6666666666667,0.86,0.869,NA,264.2,-0.564546480993602,0.774536137034218,1.59281653280399,NA,NA,37697.0528034742,3.1,NA,1.78045214903302,1.64190056870292,NA,NA,37564.2504217856,0.719999969005585,0.894320011138916,2,-27.2727272727273,1,NA,1,0,0,0,0,0,0,0,-1.35135135135134
"Belgium","BEL",2003,2003.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",1,0,NA,NA,NA,26.0785846710205,32.3475685119629,19.3800773620605,7.67452001571655,10,1.98824664131008,0.44520085545284,1,66.6666666666667,0.86,0.869,NA,267.4,0.905660377358482,0.774536137034218,1.59281653280399,NA,NA,37697.0528034742,3.1,NA,1.78045214903302,1.64190056870292,NA,NA,37564.2504217856,0.719999969005585,0.894320011138916,2,-27.2727272727273,1,NA,1,0,0,0,0,0,0,0,-0.564546480993602
"Belgium","BEL",2003,2003.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,26.0785846710205,32.3475685119629,19.3800773620605,7.67452001571655,10,1.98824664131008,0.601957608430181,1,66.6666666666667,0.86,0.869,NA,267.1,0.640542577241916,0.774536137034218,1.59281653280399,NA,NA,37697.0528034742,3.1,NA,1.78045214903302,1.64190056870292,NA,NA,37564.2504217856,0.719999969005585,0.894320011138916,2,-27.2727272727273,1,NA,0,0,1,0,0,0,0,0,0.905660377358482
"Belgium","BEL",2003,2003.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,26.0785846710205,32.3475685119629,19.3800773620605,7.67452001571655,10,1.98824664131008,0.62356576328053,1,66.6666666666667,0.86,0.869,NA,264,0.456621004566206,0.774536137034218,1.59281653280399,NA,NA,37697.0528034742,3.1,NA,1.78045214903302,1.64190056870292,NA,NA,37564.2504217856,0.719999969005585,0.894320011138916,2,-27.2727272727273,1,NA,0,0,1,0,0,0,0,0,0.640542577241916
"Belgium","BEL",2004,2004.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,25.0975570678711,30.6767120361328,18.186939239502,7.08867883682251,10,1.98856389728005,0.401740238491809,1,66.6666666666667,0.86,0.869,NA,269.1,1.8546555639667,3.63480082161604,2.09193870752824,30.63,NA,38898.5524029286,NA,NA,0.774536137034218,1.59281653280399,NA,NA,37697.0528034742,0.692000031471252,0.890652000904083,2,0,1,NA,0,0,1,0,0,0,0,0,0.456621004566206
"Belgium","BEL",2004,2004.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,25.0975570678711,30.6767120361328,18.186939239502,7.08867883682251,10,1.98856389728005,0.448305580548266,1,66.6666666666667,0.86,0.869,NA,266.6,-0.299177262528031,3.63480082161604,2.09193870752824,30.63,NA,38898.5524029286,NA,NA,0.774536137034218,1.59281653280399,NA,NA,37697.0528034742,0.692000031471252,0.890652000904083,2,0,1,NA,0,0,1,0,0,0,0,0,1.8546555639667
"Belgium","BEL",2004,2004.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,25.0975570678711,30.6767120361328,18.186939239502,7.08867883682251,10,1.98856389728005,0.412141022434893,1,66.6666666666667,0.86,0.869,NA,266.1,-0.374391613627855,3.63480082161604,2.09193870752824,30.63,NA,38898.5524029286,NA,NA,0.774536137034218,1.59281653280399,NA,NA,37697.0528034742,0.692000031471252,0.890652000904083,2,0,1,NA,0,0,0,0,0,0,0,0,-0.299177262528031
"Belgium","BEL",2004,2004.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,25.0975570678711,30.6767120361328,18.186939239502,7.08867883682251,10,1.98856389728005,0.427923551023114,1,66.6666666666667,0.86,0.869,NA,262.7,-0.492424242424247,3.63480082161604,2.09193870752824,30.63,NA,38898.5524029286,NA,NA,0.774536137034218,1.59281653280399,NA,NA,37697.0528034742,0.692000031471252,0.890652000904083,2,0,1,NA,0,0,0,0,0,0,0,0,-0.374391613627855
"Belgium","BEL",2005,2005.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,25.6108894348145,30.767463684082,16.7598285675049,7.43637037277222,10,2.00090712821797,0.422188265105447,1,50,0.86,0.869,NA,265.3,-1.41211445559272,2.09422151790646,2.78430348908032,29.88,NA,39495.3293590491,NA,NA,3.63480082161604,2.09193870752824,30.63,NA,38898.5524029286,0.692000031471252,0.890652000904083,2.25,12.5,1,NA,0,0,0,0,0,0,0,0,-0.492424242424247
"Belgium","BEL",2005,2005.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,25.6108894348145,30.767463684082,16.7598285675049,7.43637037277222,10,2.00090712821797,0.311590845610435,1,50,0.86,0.869,NA,266.2,-0.150037509377357,2.09422151790646,2.78430348908032,29.88,NA,39495.3293590491,NA,NA,3.63480082161604,2.09193870752824,30.63,NA,38898.5524029286,0.692000031471252,0.890652000904083,2.25,12.5,1,NA,0,0,0,0,0,0,0,0,-1.41211445559272
"Belgium","BEL",2005,2005.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,25.6108894348145,30.767463684082,16.7598285675049,7.43637037277222,10,2.00090712821797,0.419043985696255,1,50,0.86,0.869,NA,263.2,-1.08981585869975,2.09422151790646,2.78430348908032,29.88,NA,39495.3293590491,NA,NA,3.63480082161604,2.09193870752824,30.63,NA,38898.5524029286,0.692000031471252,0.890652000904083,2.25,12.5,1,NA,0,0,0,0,0,0,0,0,-0.150037509377357
"Belgium","BEL",2005,2005.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,25.6108894348145,30.767463684082,16.7598285675049,7.43637037277222,10,2.00090712821797,0.494435490788044,1,50,0.86,0.869,NA,259,-1.40845070422535,2.09422151790646,2.78430348908032,29.88,NA,39495.3293590491,NA,NA,3.63480082161604,2.09193870752824,30.63,NA,38898.5524029286,0.692000031471252,0.890652000904083,2.25,12.5,1,NA,0,0,0,0,0,0,0,0,-1.08981585869975
"Belgium","BEL",2006,2006.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,25.4516868591309,30.2177410125732,15.7723703384399,7.42806005477905,10,1.69086492172707,0.416532135876691,1,50,0.86,0.869,7.66,259.5,-2.18620429702224,2.49946444651674,1.79094071005315,28.26,NA,40216.3740091556,3.3,NA,2.09422151790646,2.78430348908032,29.88,NA,39495.3293590491,0.692000031471252,0.890652000904083,3.5,55.5555555555556,1,NA,0,0,0,0,0,0,0,0,-1.40845070422535
"Belgium","BEL",2006,2006.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,25.4516868591309,30.2177410125732,15.7723703384399,7.42806005477905,10,1.69086492172707,0.494706754857982,1,50,0.86,0.869,8.42,257.1,-3.41848234410217,2.49946444651674,1.79094071005315,28.26,NA,40216.3740091556,3.3,NA,2.09422151790646,2.78430348908032,29.88,NA,39495.3293590491,0.692000031471252,0.890652000904083,3.5,55.5555555555556,1,NA,0,0,0,0,0,0,0,0,-2.18620429702224
"Belgium","BEL",2006,2006.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,25.4516868591309,30.2177410125732,15.7723703384399,7.42806005477905,10,1.69086492172707,0.546465648010405,1,50,0.86,0.869,8.27,257.7,-2.08966565349544,2.49946444651674,1.79094071005315,28.26,NA,40216.3740091556,3.3,NA,2.09422151790646,2.78430348908032,29.88,NA,39495.3293590491,0.692000031471252,0.890652000904083,3.5,55.5555555555556,1,NA,1,0,0,0,0,0,0,0,-3.41848234410217
"Belgium","BEL",2006,2006.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,25.4516868591309,30.2177410125732,15.7723703384399,7.42806005477905,10,1.69086492172707,0.534574871194998,1,50,0.86,0.869,7.03,253.6,-2.08494208494209,2.49946444651674,1.79094071005315,28.26,NA,40216.3740091556,3.3,NA,2.09422151790646,2.78430348908032,29.88,NA,39495.3293590491,0.692000031471252,0.890652000904083,3.5,55.5555555555556,1,NA,1,0,0,0,0,0,0,0,-2.08966565349544
"Belgium","BEL",2007,2007.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE",0,0,NA,NA,NA,25.5533771514893,30.670108795166,16.6831226348877,7.34854173660278,8,1.22310544372535,0.395946162899578,1,50,0.86,0.869,7.16,257.1,-0.924855491329471,3.39747191374433,1.82302075514014,29.57,NA,41278.4777490296,4.3,NA,2.49946444651674,1.79094071005315,28.26,NA,40216.3740091556,0.692000031471252,0.890652000904083,4,14.2857142857143,1,NA,1,0,0,0,0,0,0,0,-2.08494208494209
